,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
1144,-2,57200,AMETHYSTS,10002,2,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10003.0,0.0
1145,-2,57200,STARFRUIT,4989,1,4984.0,27.0,,,4990,27,,,,,4989.5,0.0
1146,-2,57300,STARFRUIT,4984,1,4983.0,26.0,,,4990,27,,,,,4987.0,0.0
1147,-2,57300,AMETHYSTS,9996,1,9995.0,26.0,,,10002,9,10004.0,1.0,10005.0,26.0,9999.0,0.0
1148,-2,57400,STARFRUIT,4984,24,,,,,4989,2,4991.0,24.0,,,4986.5,0.0
1149,-2,57400,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
1150,-2,57500,STARFRUIT,4989,5,4986.0,5.0,4985.0,25.0,4991,2,4992.0,23.0,,,4990.0,0.0
1151,-2,57500,AMETHYSTS,9998,5,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10001.0,0.0
1152,-2,57600,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
1153,-2,57600,STARFRUIT,4984,24,,,,,4991,24,,,,,4987.5,0.0
1154,-2,57700,STARFRUIT,4985,29,,,,,4991,29,,,,,4988.0,0.0
1155,-2,57700,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
1156,-2,57800,STARFRUIT,4984,31,,,,,4991,31,,,,,4987.5,0.0
1157,-2,57800,AMETHYSTS,9998,1,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10001.0,0.0
1158,-2,57900,STARFRUIT,4984,27,,,,,4987,6,4989.0,5.0,4990.0,2.0,4985.5,0.0
1159,-2,57900,AMETHYSTS,9996,2,9995.0,25.0,,,9998,1,10000.0,6.0,10004.0,2.0,9997.0,0.0
1160,-2,58000,AMETHYSTS,9996,1,9995.0,24.0,,,9998,4,10004.0,1.0,10005.0,24.0,9997.0,0.0
1161,-2,58000,STARFRUIT,4984,5,4983.0,24.0,,,4990,25,,,,,4987.0,0.0
1162,-2,58100,STARFRUIT,4983,23,,,,,4990,23,,,,,4986.5,0.0
1163,-2,58100,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
1164,-2,58200,STARFRUIT,4983,31,,,,,4990,31,,,,,4986.5,0.0
1165,-2,58200,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0
1166,-2,58300,STARFRUIT,4983,29,,,,,4990,29,,,,,4986.5,0.0
1167,-2,58300,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
1168,-2,58400,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0
1169,-2,58400,STARFRUIT,4983,23,,,,,4988,1,4990.0,23.0,,,4985.5,0.0
1170,-2,58500,STARFRUIT,4983,21,,,,,4990,21,,,,,4986.5,0.0
1171,-2,58500,AMETHYSTS,9995,21,,,,,10002,1,10005.0,21.0,,,9998.5,0.0
1172,-2,58600,STARFRUIT,4983,25,,,,,4988,7,4990.0,25.0,,,4985.5,0.0
1173,-2,58600,AMETHYSTS,10002,1,9995.0,25.0,,,10005,25,,,,,10003.5,0.0
1174,-2,58700,STARFRUIT,4984,2,4983.0,32.0,,,4990,32,,,,,4987.0,0.0
1175,-2,58700,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0
1176,-2,58800,STARFRUIT,4982,29,,,,,4989,29,,,,,4985.5,0.0
1177,-2,58800,AMETHYSTS,9995,29,,,,,10002,1,10005.0,29.0,,,9998.5,0.0
1178,-2,58900,STARFRUIT,4983,25,,,,,4990,25,,,,,4986.5,0.0
1179,-2,58900,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,0.0
1180,-2,59000,STARFRUIT,4984,22,,,,,4990,2,4991.0,20.0,,,4987.0,0.0
1181,-2,59000,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
1182,-2,59100,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
1183,-2,59100,STARFRUIT,4984,7,4983.0,27.0,,,4990,27,,,,,4987.0,0.0
1184,-2,59200,STARFRUIT,4984,31,,,,,4990,2,4991.0,29.0,,,4987.0,0.0
1185,-2,59200,AMETHYSTS,9998,4,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10001.0,0.0
1186,-2,59300,STARFRUIT,4983,26,,,,,4988,2,4990.0,27.0,,,4985.5,0.0
1187,-2,59300,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,0.0
1188,-2,59400,STARFRUIT,4983,1,4982.0,21.0,,,4989,22,,,,,4986.0,0.0
1189,-2,59400,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0
1190,-2,59500,AMETHYSTS,10002,5,9995.0,23.0,,,10005,23,,,,,10003.5,0.0
1191,-2,59500,STARFRUIT,4982,23,,,,,4989,23,,,,,4985.5,0.0
1192,-2,59600,STARFRUIT,4983,29,,,,,4990,29,,,,,4986.5,0.0
1193,-2,59600,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
1194,-2,59700,STARFRUIT,4982,21,,,,,4989,21,,,,,4985.5,0.0
1195,-2,59700,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
1196,-2,59800,STARFRUIT,4982,25,,,,,4989,25,,,,,4985.5,0.0
1197,-2,59800,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,0.0
1198,-2,59900,AMETHYSTS,9996,1,9995.0,23.0,,,10002,6,10004.0,1.0,10005.0,23.0,9999.0,0.0
1199,-2,59900,STARFRUIT,4983,24,,,,,4989,1,4990.0,23.0,,,4986.0,0.0
1200,-2,60000,STARFRUIT,4982,22,,,,,4989,22,,,,,4985.5,0.0
1201,-2,60000,AMETHYSTS,9998,3,9995.0,22.0,,,10005,22,,,,,10001.5,0.0
1202,-2,60100,STARFRUIT,4982,27,,,,,4989,27,,,,,4985.5,0.0
1203,-2,60100,AMETHYSTS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,0.0
1204,-2,60200,STARFRUIT,4987,3,4982.0,25.0,,,4989,25,,,,,4988.0,0.0
1205,-2,60200,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
1206,-2,60300,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0
1207,-2,60300,STARFRUIT,4983,1,4982.0,27.0,,,4989,28,,,,,4986.0,0.0
1208,-2,60400,STARFRUIT,4983,1,4982.0,20.0,,,4989,21,,,,,4986.0,0.0
1209,-2,60400,AMETHYSTS,9996,1,9995.0,20.0,,,9998,1,10004.0,1.0,10005.0,20.0,9997.0,0.0
1210,-2,60500,STARFRUIT,4984,1,4983.0,23.0,,,4990,24,,,,,4987.0,0.0
1211,-2,60500,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,0.0
1212,-2,60600,STARFRUIT,4984,2,4983.0,24.0,,,4990,24,,,,,4987.0,0.0
1213,-2,60600,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,0.0
1214,-2,60700,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
1215,-2,60700,STARFRUIT,4983,22,,,,,4988,5,4990.0,22.0,,,4985.5,0.0
1216,-2,60800,STARFRUIT,4983,31,,,,,4990,32,,,,,4986.5,0.0
1217,-2,60800,AMETHYSTS,10002,10,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10003.0,0.0
1218,-2,60900,STARFRUIT,4983,31,,,,,4984,3,4987.0,4.0,4989.0,31.0,4983.5,0.0
1219,-2,60900,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0
1220,-2,61000,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,0.0
1221,-2,61000,STARFRUIT,4982,28,,,,,4989,28,,,,,4985.5,0.0
1222,-2,61100,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
1223,-2,61100,STARFRUIT,4983,29,,,,,4988,3,4990.0,29.0,,,4985.5,0.0
1224,-2,61200,STARFRUIT,4983,22,,,,,4986,2,4989.0,1.0,4990.0,21.0,4984.5,0.0
1225,-2,61200,AMETHYSTS,9998,9,9996.0,1.0,9995.0,21.0,10000,2,10004.0,1.0,10005.0,21.0,9999.0,0.0
1226,-2,61300,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,0.0
1227,-2,61300,STARFRUIT,4982,23,,,,,4989,23,,,,,4985.5,0.0
1228,-2,61400,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0
1229,-2,61400,STARFRUIT,4982,31,,,,,4988,1,4989.0,30.0,,,4985.0,0.0
1230,-2,61500,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
1231,-2,61500,STARFRUIT,4982,29,,,,,4989,29,,,,,4985.5,0.0
1232,-2,61600,STARFRUIT,4982,30,,,,,4987,5,4989.0,30.0,,,4984.5,0.0
1233,-2,61600,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
1234,-2,61700,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,0.0
1235,-2,61700,STARFRUIT,4981,26,,,,,4986,7,4988.0,27.0,,,4983.5,0.0
1236,-2,61800,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0
1237,-2,61800,STARFRUIT,4981,20,,,,,4988,20,,,,,4984.5,0.0
1238,-2,61900,AMETHYSTS,9995,26,,,,,9998,1,10005.0,26.0,,,9996.5,0.0
1239,-2,61900,STARFRUIT,4982,26,,,,,4989,26,,,,,4985.5,0.0
1240,-2,62000,STARFRUIT,4987,1,4982.0,20.0,,,4989,20,,,,,4988.0,0.0
1241,-2,62000,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0
1242,-2,62100,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0
1243,-2,62100,STARFRUIT,4982,25,,,,,4989,25,,,,,4985.5,0.0
1244,-2,62200,AMETHYSTS,9995,25,,,,,10002,3,10005.0,25.0,,,9998.5,0.0
1245,-2,62200,STARFRUIT,4981,25,,,,,4988,25,,,,,4984.5,0.0
1246,-2,62300,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
1247,-2,62300,STARFRUIT,4982,22,,,,,4989,22,,,,,4985.5,0.0
1248,-2,62400,STARFRUIT,4982,25,,,,,4987,8,4989.0,25.0,,,4984.5,0.0
1249,-2,62400,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0
1250,-2,62500,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,0.0
1251,-2,62500,STARFRUIT,4984,2,4983.0,24.0,,,4989,1,4990.0,23.0,,,4986.5,0.0
1252,-2,62600,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
1253,-2,62600,STARFRUIT,4984,29,,,,,4991,29,,,,,4987.5,0.0
1254,-2,62700,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0
1255,-2,62700,STARFRUIT,4984,26,,,,,4990,2,4991.0,24.0,,,4987.0,0.0
1256,-2,62800,STARFRUIT,4983,26,,,,,4984,1,4988.0,1.0,4990.0,26.0,4983.5,0.0
1257,-2,62800,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0
1258,-2,62900,AMETHYSTS,9996,2,9995.0,27.0,,,9998,4,10004.0,2.0,10005.0,27.0,9997.0,0.0
1259,-2,62900,STARFRUIT,4984,29,,,,,4989,1,4990.0,2.0,4991.0,27.0,4986.5,0.0
1260,-2,63000,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
1261,-2,63000,STARFRUIT,4983,29,,,,,4988,4,4990.0,29.0,,,4985.5,0.0
1262,-2,63100,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0
1263,-2,63100,STARFRUIT,4984,1,4983.0,24.0,,,4990,26,,,,,4987.0,0.0
1264,-2,63200,STARFRUIT,4983,28,,,,,4990,28,,,,,4986.5,0.0
1265,-2,63200,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,0.0
1266,-2,63300,STARFRUIT,4984,32,,,,,4990,2,4991.0,30.0,,,4987.0,0.0
1267,-2,63300,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0
1268,-2,63400,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0
1269,-2,63400,STARFRUIT,4988,3,4984.0,2.0,4983.0,24.0,4990,26,,,,,4989.0,0.0
1270,-2,63500,STARFRUIT,4984,2,4983.0,20.0,,,4990,20,,,,,4987.0,0.0
1271,-2,63500,AMETHYSTS,9998,8,9995.0,20.0,,,10005,20,,,,,10001.5,0.0
1272,-2,63600,STARFRUIT,4988,1,4983.0,21.0,,,4990,21,,,,,4989.0,0.0
1273,-2,63600,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
1274,-2,63700,STARFRUIT,4983,8,4982.0,30.0,,,4989,30,,,,,4986.0,0.0
1275,-2,63700,AMETHYSTS,9996,2,9995.0,28.0,,,10002,6,10004.0,2.0,10005.0,28.0,9999.0,0.0
1276,-2,63800,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0
1277,-2,63800,STARFRUIT,4982,21,,,,,4987,7,4989.0,22.0,,,4984.5,0.0
1278,-2,63900,STARFRUIT,4982,21,,,,,4987,6,4989.0,21.0,,,4984.5,0.0
1279,-2,63900,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
1280,-2,64000,STARFRUIT,4982,30,,,,,4989,30,,,,,4985.5,0.0
1281,-2,64000,AMETHYSTS,9998,6,9995.0,30.0,,,10005,30,,,,,10001.5,0.0
1282,-2,64100,STARFRUIT,4982,27,,,,,4989,27,,,,,4985.5,0.0
1283,-2,64100,AMETHYSTS,9995,27,,,,,10002,6,10005.0,27.0,,,9998.5,0.0
1284,-2,64200,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,0.0
1285,-2,64200,STARFRUIT,4982,25,,,,,4988,1,4989.0,24.0,,,4985.0,0.0
1286,-2,64300,STARFRUIT,4982,23,,,,,4989,23,,,,,4985.5,0.0
1287,-2,64300,AMETHYSTS,9998,7,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0,0.0
1288,-2,64400,STARFRUIT,4983,4,4982.0,27.0,,,4989,29,,,,,4986.0,0.0
1289,-2,64400,AMETHYSTS,9998,8,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0,0.0
1290,-2,64500,STARFRUIT,4983,2,4982.0,27.0,,,4987,6,4989.0,29.0,,,4985.0,0.0
1291,-2,64500,AMETHYSTS,9998,5,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0,0.0
1292,-2,64600,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0
1293,-2,64600,STARFRUIT,4982,26,,,,,4989,26,,,,,4985.5,0.0
1294,-2,64700,STARFRUIT,4982,28,,,,,4989,28,,,,,4985.5,0.0
1295,-2,64700,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,0.0
1296,-2,64800,STARFRUIT,4983,2,4982.0,30.0,,,4989,32,,,,,4986.0,0.0
1297,-2,64800,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0
1298,-2,64900,STARFRUIT,4983,2,4982.0,29.0,,,4987,3,4989.0,31.0,,,4985.0,0.0
1299,-2,64900,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0
1300,-2,65000,AMETHYSTS,9995,25,,,,,9998,1,10005.0,25.0,,,9996.5,0.0
1301,-2,65000,STARFRUIT,4983,25,,,,,4990,25,,,,,4986.5,0.0
1302,-2,65100,STARFRUIT,4983,25,,,,,4989,2,4990.0,23.0,,,4986.0,0.0
1303,-2,65100,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0
1304,-2,65200,STARFRUIT,4988,1,4983.0,29.0,,,4990,29,,,,,4989.0,0.0
1305,-2,65200,AMETHYSTS,9998,8,9995.0,29.0,,,10005,29,,,,,10001.5,0.0
1306,-2,65300,STARFRUIT,4983,21,,,,,4988,2,4990.0,21.0,,,4985.5,0.0
1307,-2,65300,AMETHYSTS,9995,21,,,,,10002,3,10005.0,21.0,,,9998.5,0.0
1308,-2,65400,AMETHYSTS,9996,2,9995.0,26.0,,,10000,3,10004.0,2.0,10005.0,26.0,9998.0,0.0
1309,-2,65400,STARFRUIT,4983,28,,,,,4986,3,4989.0,2.0,4990.0,26.0,4984.5,0.0
1310,-2,65500,STARFRUIT,4983,9,4982.0,27.0,,,4989,29,,,,,4986.0,0.0
1311,-2,65500,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
1312,-2,65600,STARFRUIT,4982,20,,,,,4989,20,,,,,4985.5,0.0
1313,-2,65600,AMETHYSTS,9998,5,9995.0,20.0,,,10005,20,,,,,10001.5,0.0
1314,-2,65700,STARFRUIT,4982,29,,,,,4989,29,,,,,4985.5,0.0
1315,-2,65700,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
1316,-2,65800,AMETHYSTS,9998,9,9995.0,20.0,,,10005,20,,,,,10001.5,0.0
1317,-2,65800,STARFRUIT,4982,20,,,,,4987,7,4989.0,20.0,,,4984.5,0.0
1318,-2,65900,STARFRUIT,4983,6,4982.0,23.0,,,4989,24,,,,,4986.0,0.0
1319,-2,65900,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,0.0
1320,-2,66000,STARFRUIT,4983,2,4982.0,22.0,,,4989,24,,,,,4986.0,0.0
1321,-2,66000,AMETHYSTS,9998,4,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,0.0
1322,-2,66100,STARFRUIT,4982,27,,,,,4989,27,,,,,4985.5,0.0
1323,-2,66100,AMETHYSTS,9996,1,9995.0,26.0,,,9998,1,10004.0,1.0,10005.0,26.0,9997.0,0.0
1324,-2,66200,AMETHYSTS,10002,1,10000.0,5.0,9995.0,20.0,10005,20,,,,,10003.5,0.0
1325,-2,66200,STARFRUIT,4985,5,4982.0,20.0,,,4989,20,,,,,4987.0,0.0
1326,-2,66300,STARFRUIT,4988,1,4984.0,2.0,4983.0,25.0,4989,1,4990.0,24.0,,,4988.5,0.0
1327,-2,66300,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,0.0
1328,-2,66400,STARFRUIT,4983,21,,,,,4990,21,,,,,4986.5,0.0
1329,-2,66400,AMETHYSTS,9995,21,,,,,9998,3,10005.0,21.0,,,9996.5,0.0
1330,-2,66500,STARFRUIT,4983,2,4982.0,20.0,,,4989,22,,,,,4986.0,0.0
1331,-2,66500,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
1332,-2,66600,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
1333,-2,66600,STARFRUIT,4982,22,,,,,4987,3,4989.0,22.0,,,4984.5,0.0
1334,-2,66700,STARFRUIT,4983,27,,,,,4990,27,,,,,4986.5,0.0
1335,-2,66700,AMETHYSTS,9998,9,9995.0,27.0,,,10005,27,,,,,10001.5,0.0
1336,-2,66800,STARFRUIT,4983,30,,,,,4990,30,,,,,4986.5,0.0
1337,-2,66800,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
1338,-2,66900,STARFRUIT,4989,1,4985.0,4.0,4984.0,23.0,4991,23,,,,,4990.0,0.0
1339,-2,66900,AMETHYSTS,9998,4,9995.0,23.0,,,10005,23,,,,,10001.5,0.0
1340,-2,67000,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,0.0
1341,-2,67000,STARFRUIT,4984,25,,,,,4991,25,,,,,4987.5,0.0
1342,-2,67100,STARFRUIT,4983,23,,,,,4990,23,,,,,4986.5,0.0
1343,-2,67100,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
1344,-2,67200,STARFRUIT,4984,1,4983.0,20.0,,,4990,22,,,,,4987.0,0.0
1345,-2,67200,AMETHYSTS,9996,2,9995.0,20.0,,,10002,3,10004.0,2.0,10005.0,20.0,9999.0,0.0
1346,-2,67300,STARFRUIT,4985,1,4984.0,30.0,,,4991,30,,,,,4988.0,0.0
1347,-2,67300,AMETHYSTS,9995,30,,,,,9998,3,10005.0,30.0,,,9996.5,0.0
1348,-2,67400,AMETHYSTS,9998,4,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0,0.0
1349,-2,67400,STARFRUIT,4983,26,,,,,4990,26,,,,,4986.5,0.0
1350,-2,67500,STARFRUIT,4983,20,,,,,4990,21,,,,,4986.5,0.0
1351,-2,67500,AMETHYSTS,9995,21,,,,,10005,21,,,,,10000.0,0.0
1352,-2,67600,STARFRUIT,4983,27,,,,,4990,27,,,,,4986.5,0.0
1353,-2,67600,AMETHYSTS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,0.0
1354,-2,67700,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,0.0
1355,-2,67700,STARFRUIT,4984,4,4983.0,29.0,,,4990,30,,,,,4987.0,0.0
1356,-2,67800,STARFRUIT,4984,8,4983.0,30.0,,,4990,30,,,,,4987.0,0.0
1357,-2,67800,AMETHYSTS,9998,3,9995.0,30.0,,,10005,30,,,,,10001.5,0.0
1358,-2,67900,STARFRUIT,4983,25,,,,,4990,25,,,,,4986.5,0.0
1359,-2,67900,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
1360,-2,68000,STARFRUIT,4984,23,,,,,4991,23,,,,,4987.5,0.0
1361,-2,68000,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0
1362,-2,68100,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0
1363,-2,68100,STARFRUIT,4984,31,,,,,4989,4,4990.0,2.0,4991.0,29.0,4986.5,0.0
1364,-2,68200,STARFRUIT,4989,1,4983.0,31.0,,,4990,31,,,,,4989.5,0.0
1365,-2,68200,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0
1366,-2,68300,STARFRUIT,4989,1,4983.0,29.0,,,4990,29,,,,,4989.5,0.0
1367,-2,68300,AMETHYSTS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,0.0
1368,-2,68400,STARFRUIT,4983,28,,,,,4990,28,,,,,4986.5,0.0
1369,-2,68400,AMETHYSTS,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,0.0
1370,-2,68500,AMETHYSTS,9995,23,,,,,10002,5,10005.0,23.0,,,9998.5,0.0
1371,-2,68500,STARFRUIT,4984,23,,,,,4991,23,,,,,4987.5,0.0
1372,-2,68600,STARFRUIT,4984,24,,,,,4990,1,4991.0,24.0,,,4987.0,0.0
1373,-2,68600,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,0.0
1374,-2,68700,STARFRUIT,4984,1,4983.0,27.0,,,4990,28,,,,,4987.0,0.0
1375,-2,68700,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0
1376,-2,68800,STARFRUIT,4984,22,,,,,4991,22,,,,,4987.5,0.0
1377,-2,68800,AMETHYSTS,9995,22,,,,,9998,1,10005.0,22.0,,,9996.5,0.0
1378,-2,68900,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0
1379,-2,68900,STARFRUIT,4990,1,4984.0,28.0,,,4991,28,,,,,4990.5,0.0
1380,-2,69000,STARFRUIT,4984,30,,,,,4991,30,,,,,4987.5,0.0
1381,-2,69000,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
1382,-2,69100,STARFRUIT,4985,31,,,,,4986,1,4991.0,31.0,,,4985.5,0.0
1383,-2,69100,AMETHYSTS,9998,9,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10001.0,0.0
1384,-2,69200,STARFRUIT,4990,1,4989.0,2.0,4985.0,30.0,4992,30,,,,,4991.0,0.0
1385,-2,69200,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
1386,-2,69300,AMETHYSTS,9995,21,,,,,9998,1,10005.0,21.0,,,9996.5,0.0
1387,-2,69300,STARFRUIT,4990,1,4985.0,21.0,,,4992,21,,,,,4991.0,0.0
1388,-2,69400,STARFRUIT,4985,26,,,,,4992,26,,,,,4988.5,0.0
1389,-2,69400,AMETHYSTS,10002,1,9998.0,2.0,9996.0,1.0,10004,1,10005.0,25.0,,,10003.0,0.0
1390,-2,69500,STARFRUIT,4986,6,4985.0,26.0,,,4992,26,,,,,4989.0,0.0
1391,-2,69500,AMETHYSTS,9998,1,9996.0,2.0,9995.0,24.0,10004,2,10005.0,24.0,,,10001.0,0.0
1392,-2,69600,STARFRUIT,4985,22,,,,,4992,23,,,,,4988.5,0.0
1393,-2,69600,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
1394,-2,69700,AMETHYSTS,10002,1,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10003.0,0.0
1395,-2,69700,STARFRUIT,4985,1,4984.0,20.0,,,4991,21,,,,,4988.0,0.0
1396,-2,69800,STARFRUIT,4985,1,4984.0,23.0,,,4991,24,,,,,4988.0,0.0
1397,-2,69800,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,0.0
1398,-2,69900,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
1399,-2,69900,STARFRUIT,4985,2,4984.0,27.0,,,4991,29,,,,,4988.0,0.0
1400,-2,70000,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
1401,-2,70000,STARFRUIT,4985,2,4984.0,27.0,,,4991,29,,,,,4988.0,0.0
1402,-2,70100,AMETHYSTS,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,0.0
1403,-2,70100,STARFRUIT,4984,24,,,,,4985,1,4991.0,24.0,,,4984.5,0.0
1404,-2,70200,STARFRUIT,4985,22,,,,,4991,1,4992.0,21.0,,,4988.0,0.0
1405,-2,70200,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0
1406,-2,70300,AMETHYSTS,9996,1,9995.0,25.0,,,9998,2,10004.0,1.0,10005.0,25.0,9997.0,0.0
